         0,     37.00,     19.00,     -3.42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    133.43,    119.78,     93.85,     68.93,         0,         0,         0,         0,         0
         1,     45.00,     20.00,    -52.42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    142.42,    132.74,    123.00,    119.57,    114.15,    121.08,         0,         0,         0,    105.95,     85.15,         0,         0,         0,         0,         0,         0,         0
         2,      1.00,     -4.00,    -72.42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    135.03,    103.16,     89.08,     77.93,     69.49,     63.12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
         3,      8.00,     25.00,     27.58,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    137.77,         0,    144.28,    133.29,    121.87,    109.14,    103.95,     95.11,     78.18,         0
         4,     47.00,    -22.00,    -79.42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    132.96,    100.57,     56.61,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
         5,      2.00,    -27.00,    157.58,         0,         0,    141.71,    135.11,    129.35,    121.11,    115.65,    109.24,    109.31,    128.75,    113.10,     88.06,     97.55,     93.40,     84.23,     74.72,     64.58,     61.63,     57.02,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
         6,    -29.00,     29.00,    -21.42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    138.74,    132.80,    127.63,    123.16,    119.30,    112.72,    107.97,    102.72,    102.29,    115.66,    102.68,     86.48,     93.59,     90.90,     84.49,     77.92,     71.36,     70.33,     68.96,     67.04,     64.20
         7,     29.00,     27.00,     89.58,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    142.09,    104.34,     62.71,         0
         8,      6.00,     22.00,   -152.42,         0,         0,         0,         0,    144.47,    134.70,    125.79,    116.96,    113.32,    124.84,     99.84,     82.46,    101.40,    101.01,     94.30,     88.49,     80.13,     74.60,     68.13,     60.66,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
         9,    -40.00,    -26.00,   -161.42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    137.01,    106.05,     66.15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        10,     51.00,     22.00,    179.58,    115.15,    113.04,    111.43,    110.16,    109.13,    103.78,     98.53,     93.30,     91.38,     98.26,     85.36,     73.77,     83.99,     83.22,     78.51,     74.08,     68.45,     65.74,     62.60,     58.91,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     92.07,         0,         0,         0,         0,         0,         0,    138.57,    128.32,    122.10
        11,     48.00,      9.00,    -60.42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    139.04,    127.19,    115.20,    110.55,    101.82,    112.24,         0,         0,         0,     61.28,         0,         0,         0,         0,         0,         0,         0,         0
        12,     11.00,    -19.00,    133.58,    123.68,    115.46,    108.32,    102.25,     97.14,     88.96,     83.06,     76.38,     75.70,     93.37,     75.66,         0,     64.19,     61.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    142.59
        13,    -35.00,    -20.00,    125.58,         0,         0,    140.42,    130.74,    121.31,    110.88,    105.68,     98.10,    101.90,    134.39,    133.21,         0,     81.40,     69.08,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        14,     18.00,     34.00,    127.58,     57.70,     55.08,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     79.58
        15,     -6.00,    -21.00,    -47.42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    100.95,     87.27,     79.14,     73.95,     70.40,     60.58,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        16,    -32.00,     -1.00,     66.58,    105.39,     93.28,     79.44,     65.27,         0,         0,         0,         0,         0,     66.25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    140.58,    137.52,    133.75,    129.01,    122.98
        17,     41.00,     21.00,    -34.42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    137.14,    133.06,    126.84,    132.39,         0,         0,         0,    114.96,     98.48,     68.95,         0,         0,         0,         0,         0,         0
        18,     37.00,     30.00,      4.58,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    130.04,    104.58,     69.88,         0,         0,         0,         0
        19,      3.00,    -32.00,    145.58,         0,    137.63,    130.65,    124.38,    118.84,    111.04,    106.03,    100.13,    100.44,    118.83,    105.07,     82.75,     89.63,     85.41,     76.71,     67.46,     58.06,     56.33,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        20,     21.00,     10.00,     62.58,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    128.58,         0,         0,         0,    134.19,    117.58,    105.81,     89.82,     70.60,         0
        21,     17.00,      7.00,    -36.42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    137.80,    127.01,    117.92,    105.64,     96.95,     86.10,     84.84,    118.69,     83.97,         0,     63.56,     59.39,         0,         0,         0,         0,         0,         0,         0
        22,    -46.00,    -10.00,    -96.42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    143.77,    124.54,    101.43,     81.89,     64.69,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        23,    -54.00,    -33.00,    -27.42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    128.89,     95.78,     86.62,     82.59,     80.34,     77.93,     77.21,     76.66,     76.23,     75.88,     71.04,     65.96,     60.97,     58.93,     64.34,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        24,     54.00,     19.00,     27.58,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    113.54,     57.56,         0,         0,         0,         0,         0
        25,     29.00,     20.00,      5.58,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    105.58,    134.00,    124.60,    105.58,     86.55,     63.44,         0,         0,         0,         0
        26,     17.00,    -27.00,    145.58,    133.33,    126.30,    120.12,    114.76,    110.15,    102.81,     97.65,     91.84,     91.49,    107.24,     92.65,     73.13,     81.52,     78.35,     70.91,     63.29,     55.42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        27,     52.00,     -6.00,    -34.42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    141.54,    132.38,     99.27,    110.86,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        28,    -12.00,     35.00,    132.58,         0,     79.14,     65.11,     60.71,     58.59,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        29,    -49.00,    -24.00,     58.58,    100.34,     93.30,     85.36,     76.71,     67.67,     59.12,     57.02,         0,     61.23,     85.24,     97.34,    141.69,     55.33,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    142.78,    131.16,    141.67,    140.95,    136.23,    131.80,    126.11,    123.29,    120.01,    116.18,    111.70
        30,    -28.00,    -19.00,   -106.42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    131.31,    114.54,     89.29,     61.78,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        31,     41.00,     32.00,   -102.42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    143.49,         0,         0,         0,         0,    139.62,    136.34,    132.58,    128.25,    123.27,    111.17,    104.06,     96.39,     88.39,     80.35,     72.25,     69.48,     65.54,     70.48,     93.26,     96.76,    110.90,     61.93,         0,         0,         0,         0,         0,         0,         0,         0
        32,    -37.00,     15.00,    -16.42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    132.54,    127.03,    122.45,    118.62,    115.41,    108.93,    103.80,     98.32,     97.32,    109.25,     95.22,     79.65,     88.65,     86.59,     80.57,     74.61,     68.16,     66.27,     63.87,     60.75,     56.53
        33,     18.00,    -27.00,    163.58,         0,    143.65,    137.55,    132.27,    127.72,    120.45,    115.31,    109.54,    109.17,    124.71,    110.22,     90.99,     99.30,     96.19,     88.84,     81.32,     73.57,     71.89,     69.54,     66.05,     60.38,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        34,    -29.00,     17.00,    -11.42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    143.72,    137.39,    132.08,    127.64,    123.91,    116.96,    111.62,    105.82,    104.90,    118.29,    103.27,     85.93,     95.53,     93.18,     86.60,     80.08,     73.02,     70.89,     68.13,     64.40,     59.15
        35,      6.00,     11.00,    169.58,         0,    136.70,    127.45,    120.91,    116.14,    106.11,     97.58,     88.68,     85.71,    101.72,     74.85,         0,     72.60,     71.41,     63.73,     56.93,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        36,     -9.00,     35.00,    -25.42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    143.18,    136.79,    131.07,    126.01,    118.71,    113.96,    108.47,    108.70,    125.40,    112.56,     93.08,     98.88,     95.04,     87.20,     78.85,     70.70,     69.91,     68.72,     66.73,     62.69
        37,     44.00,     34.00,     12.58,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    128.52,     72.77,         0,         0,         0,         0
        38,     10.00,    -11.00,    144.58,    132.78,    123.62,    115.92,    109.58,    104.38,     95.67,     89.09,     81.74,     80.53,     98.66,     78.08,         0,     68.20,     65.42,     57.04,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        39,    -43.00,     27.00,    -67.42,         0,         0,         0,         0,         0,         0,         0,         0,         0,     76.88,    107.70,    113.90,    138.96,    144.65,    140.28,    137.32,    128.63,    119.98,    111.44,    103.37,     96.01,     83.81,     78.91,     74.70,     71.07,     67.94,     62.02,     57.53,         0,         0,     63.38,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        40,    -48.00,    -15.00,     86.58,    131.71,    123.99,    115.01,    105.01,     94.46,     84.05,     80.63,     74.78,     83.78,    115.76,    135.64,         0,     64.54,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    143.62
        41,     39.00,     28.00,    -72.42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    140.98,    133.41,    125.23,    116.72,    108.26,     99.44,     95.98,     91.01,     95.78,    121.36,    124.04,    139.21,     83.88,     71.03,         0,         0,         0,         0,         0,         0,         0
        42,    -35.00,    -21.00,    147.58,         0,         0,         0,         0,    143.54,    133.30,    128.29,    121.01,    124.85,         0,         0,    117.95,    105.43,     93.14,     70.07,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        43,     18.00,     -6.00,   -151.42,         0,         0,         0,         0,         0,         0,         0,    140.47,    138.96,         0,    134.94,    114.00,    127.76,    125.57,    118.14,    111.05,    102.69,     98.94,     94.07,     87.61,     78.89,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        44,     50.00,    -12.00,     69.58,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    110.59,         0,         0,     55.69,     88.55,     99.56,     93.62,     90.36,     79.58,     68.49,     58.17,         0,         0
        45,    -29.00,    -11.00,     80.58,    111.39,    100.78,     89.43,     78.17,     67.80,     55.31,         0,         0,         0,     78.16,     58.75,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    144.65,    140.30,    135.00,    128.53
        46,      0.00,    -34.00,    -13.42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    113.14,    100.62,     96.04,     93.70,     92.29,     82.63,     73.01,     64.10,     59.59,     65.24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        47,    -30.00,     33.00,    123.58,         0,         0,    133.58,     74.54,     60.28,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        48,    -40.00,    -14.00,     36.58,     76.09,     67.25,     57.26,         0,         0,         0,         0,         0,         0,         0,     63.17,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    140.08,    134.24,    132.28,    141.10,    126.12,    112.43,    123.85,    122.82,    117.45,    112.40,    106.09,    103.05,     99.45,     95.12,     89.91
        49,    -12.00,    -25.00,    -65.42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    116.45,     67.05,     58.21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
